paper_id,title,year,citation_count,references
W2098923148,The Cochrane Collaboration's tool for assessing risk of bias in randomised trials,2011,33615,"['W561050449', 'W1548370045', 'W1554040650', 'W1598577731', 'W1598602811', 'W1975988790', 'W1989274737', 'W2019660808', 'W2029463586', 'W2030560722', 'W2031385454', 'W2032253855', 'W2033890227', 'W2050802944', 'W2051556928', 'W2079213131', 'W2081040380', 'W2098923148', 'W2122027830', 'W2127765911', 'W2142232262', 'W2160795579', 'W2165010366', 'W2328451703', 'W4205195518', 'W4256222530', 'W6632686229']"
W1539796472,[20] Processing of X-ray diffraction data collected in oscillation mode,1997,33539,"['W6672265', 'W623789647', 'W1554179582', 'W1964333383', 'W1971507237', 'W1992326972', 'W1996788540', 'W2002572115', 'W2003576860', 'W2006037732', 'W2008379538', 'W2011112990', 'W2019529557', 'W2024152410', 'W2033098008', 'W2066459154', 'W2066937066', 'W2070340378', 'W2084908088', 'W2101748147', 'W2102239327', 'W2112854926', 'W2124317493', 'W2137710525', 'W2161743998', 'W2243956032']"
W2250539671,Glove: Global Vectors for Word Representation,2014,33367,"['W1495550473', 'W1499253590', 'W1614298861', 'W1978400666', 'W1981617416', 'W2067438047', 'W2072128103', 'W2077428231', 'W2080100102', 'W2097732278', 'W2103318667', 'W2117130368', 'W2118020653', 'W2133280805', 'W2141599568', 'W2144578941', 'W2146502635', 'W2147152072', 'W2153579005', 'W2155169782', 'W2158139315', 'W2158899491', 'W2164019165', 'W2167510172', 'W2250189634', 'W2251012068', 'W2251803266', 'W4285719527']"
W2034285706,The SILVA ribosomal RNA gene database project: improved data processing and web-based tools,2012,33026,"['W1988794341', 'W1988925586', 'W1989348205', 'W1990966781', 'W2017027430', 'W2034285706', 'W2045843097', 'W2051497662', 'W2059506372', 'W2072970694', 'W2101694541', 'W2108718991', 'W2111775329', 'W2114392707', 'W2120141270', 'W2124351063', 'W2135134690', 'W2145107779', 'W2150605939', 'W2155066423', 'W2155806125', 'W2171020662', 'W2912979477', 'W2914037595', 'W4241347156']"
W2133469585,Prospect theory: An analysis of decision under risk,1988,33013,"['W158727920', 'W1566309000', 'W1585630739', 'W1604526811', 'W1822482370', 'W1964189946', 'W1965761421', 'W1969506647', 'W1972618639', 'W1980418351', 'W1981427592', 'W1986808060', 'W1987189353', 'W1989285461', 'W1989959848', 'W1999335634', 'W2005664188', 'W2019025561', 'W2025611071', 'W2027047704', 'W2030558978', 'W2031378240', 'W2037575798', 'W2041389336', 'W2048892347', 'W2058443465', 'W2092927190', 'W2118648675', 'W2144846366', 'W2145170747', 'W2169457522', 'W2321353119', 'W2322022971', 'W2322820359', 'W2324453880', 'W2327484486', 'W2333311386', 'W2484535667', 'W2580645530', 'W2808650095', 'W2991769409', 'W3002201820']"
W2159482845,KEGG: Kyoto Encyclopedia of Genes and Genomes,1999,32332,"['W1482515444', 'W1482917577', 'W1491174923', 'W1502713942', 'W2003144438', 'W2009696139', 'W2010597490', 'W2031942563', 'W2034543587', 'W2075826885', 'W2131998156', 'W2136331515', 'W2159482845', 'W2168491690', 'W4236611442', 'W4239620712']"
W2025610165,Some Tests of Specification for Panel Data: Monte Carlo Evidence and an Application to Employment Equations,1991,32293,"['W1970883168', 'W1981204440', 'W1991898766', 'W1996384587', 'W2027382631', 'W2028995298', 'W2045357062', 'W2046116452', 'W2046416154', 'W2077319586', 'W2092532477', 'W2112352537', 'W2150597057', 'W2150726180', 'W2164359947', 'W2326494110', 'W2579590739', 'W3123521846']"
W2119821739,Support-Vector Networks,1995,32118,"['W5594912', 'W161283806', 'W1498436455', 'W1526146785', 'W1530699444', 'W1568787085', 'W1680579736', 'W1965751196', 'W2001619934', 'W2087347434', 'W2154579312', 'W2154642048', 'W2168228682', 'W2322002063', 'W3142915818', 'W4285719527', 'W4302591315', 'W6650842192']"
W2038702827,Asymptotic and resampling strategies for assessing and comparing indirect effects in multiple mediator models,2008,31906,"['W589584137', 'W1488837022', 'W1501259423', 'W1511005663', 'W1517229207', 'W1526295091', 'W1545938406', 'W1571998446', 'W1715619412', 'W1971383683', 'W1971440513', 'W1976876708', 'W1980032585', 'W1989351453', 'W1993053220', 'W1995031937', 'W1995945562', 'W2006741277', 'W2007281417', 'W2010359711', 'W2011224595', 'W2012073895', 'W2014312666', 'W2015503955', 'W2016105036', 'W2019800484', 'W2020692537', 'W2022283554', 'W2024331115', 'W2029016813', 'W2034182670', 'W2039708283', 'W2046284411', 'W2048579977', 'W2050059289', 'W2053578715', 'W2057819220', 'W2059334100', 'W2062158071', 'W2068719957', 'W2069179738', 'W2074673068', 'W2074962651', 'W2092534060', 'W2092709870', 'W2096950642', 'W2097875108', 'W2101126928', 'W2104057213', 'W2107958340', 'W2107981223', 'W2110266968', 'W2112287470', 'W2113168655', 'W2114687090', 'W2115217290', 'W2120897808', 'W2122728285', 'W2126728600', 'W2127167499', 'W2127977749', 'W2153739619', 'W2155952228', 'W2159401492', 'W2164523122', 'W2166880764', 'W2170123630', 'W2335391067', 'W2480711185', 'W2502839133', 'W2605099305', 'W2801464996', 'W2801840425', 'W2895552032', 'W2905732640', 'W2948665298', 'W3106889297', 'W4206202898', 'W4230543970', 'W4235187224', 'W4238186339', 'W4292811746', 'W4298058714', 'W4298091299', 'W6757155569', 'W6763071954', 'W7054798405']"
W2110603299,"Co-Integration and Error Correction: Representation, Estimation, and Testing",1987,31695,[]
W2161969291,Histograms of Oriented Gradients for Human Detection,2005,31669,"['W1576520375', 'W1608462934', 'W1992825118', 'W2011937936', 'W2089181482', 'W2097041931', 'W2114319712', 'W2121899951', 'W2128981808', 'W2131323740', 'W2145072179', 'W2151103935', 'W2152473410', 'W2156539399', 'W2166770390', 'W2168108030', 'W2172188317', 'W2177274842', 'W2295106276', 'W2530517630', 'W3104873989', 'W3151111735', 'W6634442568', 'W6682736280', 'W6684531988']"
W2289205268,Como Elaborar Projetos de Pesquisa,2010,31573,['W2077404145']
W2963341956,,2019,31560,"['W131533222', 'W1486649854', 'W1566289585', 'W1599016936', 'W1840435438', 'W2025768430', 'W2108598243', 'W2117130368', 'W2121227244', 'W2130903752', 'W2131462252', 'W2131744502', 'W2144578941', 'W2149933564', 'W2153579005', 'W2158108973', 'W2158139315', 'W2170973209', 'W2250539671', 'W2251939518', 'W2270070752', 'W2396767181', 'W2413794162', 'W2462831000', 'W2507974895', 'W2551396370', 'W2610858497', 'W2784823820', 'W2880875857', 'W2888329843', 'W2891602716', 'W2897076808', 'W2951714314', 'W2962718483', 'W2962739339', 'W2962808855', 'W2963026768', 'W2963088785', 'W2963159690', 'W2963339397', 'W2963403868', 'W2963563735', 'W2963564796', 'W2963644595', 'W2963748441', 'W2963756346', 'W2963804993', 'W2963846996', 'W2963918774', 'W2978670439', 'W3098057198', 'W3104033643']"
W2105846236,A new criterion for assessing discriminant validity in variance-based structural equation modeling,2014,31386,"['W36714851', 'W60307884', 'W83525556', 'W119818611', 'W127686142', 'W136176785', 'W193219038', 'W333764539', 'W579060270', 'W654454365', 'W1496783311', 'W1520714623', 'W1525683663', 'W1530597771', 'W1541296021', 'W1545460766', 'W1565067847', 'W1665332082', 'W1739149983', 'W1774460361', 'W1791587663', 'W1963554663', 'W1968206427', 'W1975468930', 'W1980996468', 'W1984947418', 'W1986092722', 'W1986735245', 'W1987258130', 'W1988050849', 'W1989528006', 'W1997422591', 'W1999371986', 'W2000380427', 'W2001715592', 'W2001916972', 'W2005364767', 'W2014134373', 'W2017806383', 'W2021189926', 'W2024509488', 'W2030148756', 'W2030637738', 'W2031297404', 'W2036736987', 'W2037683264', 'W2039861700', 'W2041786654', 'W2049159124', 'W2052299306', 'W2057643324', 'W2059334100', 'W2072964722', 'W2074848931', 'W2077944541', 'W2081016106', 'W2088859781', 'W2090552208', 'W2095659828', 'W2100379340', 'W2100394393', 'W2100739170', 'W2102963621', 'W2104606180', 'W2107667913', 'W2108401663', 'W2108826260', 'W2115012618', 'W2121044470', 'W2122912498', 'W2123380611', 'W2125326971', 'W2126843316', 'W2127407135', 'W2130892515', 'W2130914592', 'W2131292268', 'W2132743748', 'W2135445066', 'W2138071797', 'W2146434748', 'W2150785224', 'W2154841656', 'W2157480092', 'W2160207983', 'W2160719354', 'W2296053093', 'W2312886580', 'W2314170406', 'W2326958296', 'W2335843908', 'W2501702703', 'W2510808303', 'W2582743722', 'W2772487859', 'W2970890885', 'W3004860447', 'W3010692593', 'W3015634246', 'W3121501521', 'W3122877168', 'W3125983421', 'W3157407122', 'W4229942792', 'W4234218429', 'W4234482113', 'W4249750499', 'W4252534912', 'W4254981465', 'W4285719527', 'W4298091299', 'W6632397463', 'W6637563004', 'W6743681256']"
W2102605133,Rich Feature Hierarchies for Accurate Object Detection and Semantic Segmentation,2014,31365,"['W22040386', 'W78159342', 'W1555385401', 'W1566135517', 'W1832500336', 'W1964005749', 'W1982428585', 'W1991367009', 'W2016215417', 'W2020308406', 'W2022508996', 'W2031489346', 'W2046382188', 'W2046875449', 'W2056695679', 'W2066624635', 'W2088049833', 'W2101926813', 'W2103897297', 'W2108598243', 'W2110226160', 'W2112796928', 'W2115150266', 'W2122146326', 'W2130306094', 'W2141200610', 'W2142299364', 'W2144794286', 'W2147800946', 'W2151049637', 'W2151103935', 'W2153185908', 'W2155541015', 'W2159686933', 'W2161106546', 'W2161969291', 'W2162741153', 'W2163605009', 'W2163922914', 'W2168356304', 'W2217896605', 'W2535410496', 'W2538008885', 'W2673062467', 'W2766736793', 'W3118608800', 'W4239072543', 'W4256462001', 'W4294375521', 'W6603109438', 'W6633201533', 'W6638601408', 'W6675696854', 'W6676297131', 'W6679349572', 'W6682610290', 'W6682778277', 'W6684191040']"
W2069006374,Gaussian basis sets for use in correlated molecular calculations. I. The atoms boron through neon and hydrogen,1989,31355,"['W576264891', 'W577312108', 'W630017158', 'W637501784', 'W1547477895', 'W1580983370', 'W1668564082', 'W1971275758', 'W1974142076', 'W1975515814', 'W1977623542', 'W1986781840', 'W1989571449', 'W1995362791', 'W1995640562', 'W2002235743', 'W2009566101', 'W2009917803', 'W2013807722', 'W2014236756', 'W2015461021', 'W2016342922', 'W2029453509', 'W2031324175', 'W2033142061', 'W2034342176', 'W2037556155', 'W2045046041', 'W2045825427', 'W2053337631', 'W2054938335', 'W2057161538', 'W2057382753', 'W2060216219', 'W2070239294', 'W2078032057', 'W2080380742', 'W2083333717', 'W2083401591', 'W2087394433', 'W2088604641', 'W2091249106', 'W2098994407', 'W2598290113']"
W4245961435,Situated Learning,1991,31343,[]
W4254687493,ggplot2,2016,31228,[]
W2051978340,Standards and guidelines for the interpretation of sequence variants: a joint consensus recommendation of the American College of Medical Genetics and Genomics and the Association for Molecular Pathology,2015,31167,"['W82756614', 'W1574587481', 'W1975196485', 'W1976579581', 'W1980740976', 'W1984576497', 'W1990725675', 'W1991633140', 'W2003574027', 'W2003873813', 'W2005581687', 'W2011094690', 'W2012524404', 'W2013639985', 'W2015060037', 'W2039878336', 'W2053268105', 'W2057152418', 'W2059145105', 'W2061059665', 'W2062252189', 'W2063714349', 'W2076357933', 'W2078781148', 'W2083022629', 'W2084985708', 'W2089335658', 'W2098746581', 'W2099101325', 'W2099610622', 'W2101359494', 'W2109378245', 'W2111668248', 'W2112245868', 'W2114929889', 'W2123320071', 'W2124277514', 'W2129561104', 'W2138020005', 'W2156508926', 'W2160995259', 'W2169567789', 'W2171552854', 'W2187181884', 'W2230490066', 'W2337925307', 'W2413261672', 'W3022429610', 'W4210774750']"
W2144081223,<i>Coot</i>: model-building tools for molecular graphics,2004,31144,"['W1969222787', 'W1986830449', 'W2013083986', 'W2130479394', 'W2135839939']"
W2296319761,Convex Optimization,2004,31091,"['W82689443', 'W2000296233', 'W2006980285', 'W2020830442', 'W2030723843', 'W2611147814']"
W2059205366,"<i>OLEX2</i>: a complete structure solution, refinement and analysis program",2009,30635,"['W1887089892', 'W1969635440', 'W2070942956', 'W2125696348', 'W2131350133', 'W2162438244']"
W2105934661,A New Approach to Linear Filtering and Prediction Problems,1960,30583,"['W71817473', 'W610132389', 'W1519460252', 'W1994643457', 'W1999276251', 'W2023026992', 'W2030291784', 'W2031003381', 'W2044144205', 'W2062328787', 'W2075549445', 'W2076492098', 'W2107219746', 'W2112172398', 'W2115971087', 'W2319866455', 'W2799137445', 'W2887053799', 'W3007191719']"
W2123709218,Dynamic capabilities and strategic management,1997,30546,"['W1481565978', 'W1493334511', 'W1499268907', 'W1500348874', 'W1500954227', 'W1504129344', 'W1512744879', 'W1525757005', 'W1527759237', 'W1537543935', 'W1543985151', 'W1549093964', 'W1561945930', 'W1562620462', 'W1566172004', 'W1566344170', 'W1587867038', 'W1598833883', 'W1650431508', 'W1845382410', 'W1854257937', 'W1969313120', 'W1979620524', 'W1982989121', 'W1985146338', 'W1990333450', 'W1993023795', 'W1995513060', 'W2001486214', 'W2005437643', 'W2007631529', 'W2013386523', 'W2014369593', 'W2015930340', 'W2018669404', 'W2018953926', 'W2024456329', 'W2025129473', 'W2025145152', 'W2025579080', 'W2027662789', 'W2030132123', 'W2031616208', 'W2041670752', 'W2044654319', 'W2047212489', 'W2053562213', 'W2060827592', 'W2060924113', 'W2070335567', 'W2070434486', 'W2073252509', 'W2073362134', 'W2076644174', 'W2076695456', 'W2085563972', 'W2093960964', 'W2095561982', 'W2101946146', 'W2102469678', 'W2108767715', 'W2112130001', 'W2113787654', 'W2115002706', 'W2116295271', 'W2120354674', 'W2122589220', 'W2122920248', 'W2128168853', 'W2137358449', 'W2140116864', 'W2140409505', 'W2140956556', 'W2142257426', 'W2143698574', 'W2156282329', 'W2156576580', 'W2160184254', 'W2164405127', 'W2166535165', 'W2168666931', 'W2172206048', 'W2315879806', 'W2321396344', 'W2329304734', 'W2566856888', 'W2800974377', 'W2986921706', 'W2990548536', 'W2992011374', 'W2993972215', 'W3016265253', 'W3122012035', 'W4285719527']"
W2035266068,Molecular dynamics with coupling to an external bath,1984,30540,"['W1672666614', 'W1965620489', 'W1969876725', 'W1974309645', 'W1978498560', 'W1984077735', 'W1990438846', 'W1992423957', 'W1994027924', 'W2007553441', 'W2022777037', 'W2025625972', 'W2026355710', 'W2028986132', 'W2043432110', 'W2047916602', 'W2057317960', 'W2059742017', 'W2065082185', 'W2071523173', 'W2081693079', 'W2083597072', 'W2084194658', 'W2089020875', 'W2091432870', 'W2093942185', 'W2094779443', 'W2095193616', 'W2103636724', 'W2106140689', 'W2134836491', 'W2146462263', 'W2168606024']"
W2183341477,Rethinking the Inception Architecture for Computer Vision,2016,30409,"['W54257720', 'W104184427', 'W1677182931', 'W1686810756', 'W1815076433', 'W1836465849', 'W1903029394', 'W1944396096', 'W2016053056', 'W2068730032', 'W2096733369', 'W2097117768', 'W2102605133', 'W2111979893', 'W2113325037', 'W2117539524', 'W2118097920', 'W2163605009', 'W2168894214', 'W2172166488', 'W2172654076', 'W3099206234', 'W6604254268', 'W6638667902', 'W6677907805', 'W6684191040', 'W6685405536']"
W2798909945,Matrix Computations,2012,30326,[]
W2096998881,Classification of Surgical Complications,2004,30316,"['W87919420', 'W1799620269', 'W1985071640', 'W1996836894', 'W2005508348', 'W2007262189', 'W2011964535', 'W2013447308', 'W2030163425', 'W2031494950', 'W2037377025', 'W2048972955', 'W2059410875', 'W2064415455', 'W2072867503', 'W2073868427', 'W2081306616', 'W2085989484', 'W2093430473', 'W2119255696', 'W2123834062', 'W2135384303', 'W2147089340', 'W2149449671', 'W2156202966', 'W2159843140', 'W2167421884', 'W2172056944', 'W2292623833', 'W2442764169', 'W4292806894', 'W4403034620']"
W2087070363,An Algorithm for Least-Squares Estimation of Nonlinear Parameters,1963,30214,"['W1966523582', 'W2040340495', 'W2256578114', 'W2567576169']"
W1498436455,Learning representations by back-propagating errors,1986,30059,"['W102612133', 'W2322002063', 'W3207342693', 'W4300402905']"
W2067174909,Particle mesh Ewald: An <i>N</i>⋅log(<i>N</i>) method for Ewald sums in large systems,1993,30043,"['W1672666614', 'W1972662369', 'W1982680156', 'W1988519401', 'W2017164460', 'W2025521218', 'W2043995349', 'W2080887797', 'W2083206954', 'W2085478435', 'W2086741044', 'W2090446375', 'W2113489785', 'W2152561142', 'W2155524113', 'W2157081197', 'W2162166182', 'W2165732545', 'W2611591252']"
W2148143831,SMOTE: Synthetic Minority Over-sampling Technique,2002,30042,"['W85350352', 'W142793689', 'W1524761913', 'W1549887922', 'W1588282782', 'W1591261915', 'W1595468493', 'W1670263352', 'W1696243063', 'W1969572066', 'W1987749240', 'W1990748933', 'W2003048487', 'W2004131797', 'W2058732827', 'W2065330407', 'W2084812512', 'W2096942889', 'W2110660649', 'W2116178853', 'W2122591164', 'W2125055259', 'W2146935111', 'W2148143831', 'W2155653793', 'W2167793421', 'W2170654002', 'W2170939707', 'W2440833291', 'W2799061466', 'W2949703874', 'W2982209274', 'W4230946174', 'W4242221364', 'W4243474672', 'W4298410530', 'W6635474240', 'W6635856188', 'W6637074454', 'W6648129645', 'W6651213257', 'W6678682362', 'W7014191107']"
W2124776405,Neural Networks: A Comprehensive Foundation,1998,29818,[]
W2102619694,BEDTools: a flexible suite of utilities for comparing genomic features,2010,29786,"['W2015292449', 'W2108234281', 'W2128016314', 'W2161645441']"
W4233194460,Preparation of Graphitic Oxide,1958,29546,[]
W2119180969,The Genome Analysis Toolkit: A MapReduce framework for analyzing next-generation DNA sequencing data,2010,29460,"['W1968475238', 'W1973950074', 'W2001725958', 'W2012016911', 'W2058401000', 'W2061680337', 'W2065817684', 'W2088321573', 'W2097821349', 'W2103441770', 'W2108234281', 'W2108698786', 'W2111589020', 'W2112113834', 'W2113649367', 'W2121531763', 'W2122732537', 'W2128016314', 'W2128114769', 'W2138603354', 'W2139760555', 'W2140968934', 'W2142619120', 'W2152381343', 'W2159126316', 'W2161815151', 'W2173213060']"
W2000117884,Basics of Qualitative Research: Grounded Theory Procedures and Techniques.,1992,29431,[]
W2146058063,MrBayes 3: Bayesian phylogenetic inference under mixed models,2003,29211,"['W2010814032', 'W2117443107', 'W2141913814', 'W2150297520', 'W2994240441']"
W2145339207,Human-level control through deep reinforcement learning,2015,29174,"['W166862392', 'W1512866498', 'W1557517019', 'W1595483645', 'W1624854622', 'W1665214252', 'W1964166698', 'W1984578972', 'W2001898186', 'W2040414277', 'W2047057213', 'W2048226872', 'W2072128103', 'W2096698697', 'W2099587183', 'W2100495367', 'W2101355568', 'W2101493843', 'W2101926813', 'W2112796928', 'W2117726420', 'W2121863487', 'W2127412976', 'W2131600418', 'W2137172397', 'W2139418546', 'W2150468603', 'W2154997814', 'W2163605009', 'W2168359464', 'W2187089797', 'W2546302380', 'W2787259794', 'W3103780890', 'W3127231893', 'W3207342693', 'W4214717370', 'W4231109964']"
