paper_id,title,year,citation_count,reference_count,references
https://openalex.org/W1964357740,A tutorial on support vector regression,2004,12704,190,"['https://openalex.org/W740415', 'https://openalex.org/W25566965', 'https://openalex.org/W26816478', 'https://openalex.org/W56743589', 'https://openalex.org/W81332608', 'https://openalex.org/W91227773', 'https://openalex.org/W100063776', 'https://openalex.org/W107875978', 'https://openalex.org/W109020964', 'https://openalex.org/W118535833', 'https://openalex.org/W179694669', 'https://openalex.org/W375584923', 'https://openalex.org/W801835286', 'https://openalex.org/W854322902', 'https://openalex.org/W1486540228', 'https://openalex.org/W1500174157', 'https://openalex.org/W1502069036', 'https://openalex.org/W1512098439', 'https://openalex.org/W1515456194', 'https://openalex.org/W1517084761', 'https://openalex.org/W1523895967', 'https://openalex.org/W1526146785', 'https://openalex.org/W1530699444', 'https://openalex.org/W1540155273', 'https://openalex.org/W1544444001', 'https://openalex.org/W1545748428', 'https://openalex.org/W1548139318', 'https://openalex.org/W1549656520', 'https://openalex.org/W1550570395', 'https://openalex.org/W1551209770', 'https://openalex.org/W1554663460', 'https://openalex.org/W1560724230', 'https://openalex.org/W1563088657', 'https://openalex.org/W1564719599', 'https://openalex.org/W1564947197', 'https://openalex.org/W1567512734', 'https://openalex.org/W1568892534', 'https://openalex.org/W1573409602', 'https://openalex.org/W1574672153', 'https://openalex.org/W1574956165', 'https://openalex.org/W1576520375', 'https://openalex.org/W1578255497', 'https://openalex.org/W1590766811', 'https://openalex.org/W1597844224', 'https://openalex.org/W1597988518', 'https://openalex.org/W1598808445', 'https://openalex.org/W1601740268', 'https://openalex.org/W1604293137', 'https://openalex.org/W1604585277', 'https://openalex.org/W1604938182', 'https://openalex.org/W1605479404', 'https://openalex.org/W1638203394', 'https://openalex.org/W1657213141', 'https://openalex.org/W1658064490', 'https://openalex.org/W1663792126', 'https://openalex.org/W1676317136', 'https://openalex.org/W1749992802', 'https://openalex.org/W1761010383', 'https://openalex.org/W1936866406', 'https://openalex.org/W1963785789', 'https://openalex.org/W1971334823', 'https://openalex.org/W1972292407', 'https://openalex.org/W1973756582', 'https://openalex.org/W1981315194', 'https://openalex.org/W1982276155', 'https://openalex.org/W1986280275', 'https://openalex.org/W1986931325', 'https://openalex.org/W1995558350', 'https://openalex.org/W1995875735', 'https://openalex.org/W1995945562', 'https://openalex.org/W1998438337', 'https://openalex.org/W2002355073', 'https://openalex.org/W2007154098', 'https://openalex.org/W2008056655', 'https://openalex.org/W2014158063', 'https://openalex.org/W2015904350', 'https://openalex.org/W2017753243', 'https://openalex.org/W2021967310', 'https://openalex.org/W2029538739', 'https://openalex.org/W2031392034', 'https://openalex.org/W2036350498', 'https://openalex.org/W2041099987', 'https://openalex.org/W2046396305', 'https://openalex.org/W2047542122', 'https://openalex.org/W2051381803', 'https://openalex.org/W2054658115', 'https://openalex.org/W2055522016', 'https://openalex.org/W2060591526', 'https://openalex.org/W2061383870', 'https://openalex.org/W2064575768', 'https://openalex.org/W2065274576', 'https://openalex.org/W2069426496', 'https://openalex.org/W2077658674', 'https://openalex.org/W2077896690', 'https://openalex.org/W2083431695', 'https://openalex.org/W2086867325', 'https://openalex.org/W2087347434', 'https://openalex.org/W2087592877', 'https://openalex.org/W2087974793', 'https://openalex.org/W2088032561', 'https://openalex.org/W2093404847', 'https://openalex.org/W2096974332', 'https://openalex.org/W2102909657', 'https://openalex.org/W2103116581', 'https://openalex.org/W2104128541', 'https://openalex.org/W2106491486', 'https://openalex.org/W2108136473', 'https://openalex.org/W2108369677', 'https://openalex.org/W2110899801', 'https://openalex.org/W2112081648', 'https://openalex.org/W2113584252', 'https://openalex.org/W2117670920', 'https://openalex.org/W2119821739', 'https://openalex.org/W2121649666', 'https://openalex.org/W2123737232', 'https://openalex.org/W2124181495', 'https://openalex.org/W2124776405', 'https://openalex.org/W2127470768', 'https://openalex.org/W2130765257', 'https://openalex.org/W2132870739', 'https://openalex.org/W2134120396', 'https://openalex.org/W2134407776', 'https://openalex.org/W2137226992', 'https://openalex.org/W2137512539', 'https://openalex.org/W2138745909', 'https://openalex.org/W2139212933', 'https://openalex.org/W2139999468', 'https://openalex.org/W2140095548', 'https://openalex.org/W2142334564', 'https://openalex.org/W2143950398', 'https://openalex.org/W2146766088', 'https://openalex.org/W2148245374', 'https://openalex.org/W2148603752', 'https://openalex.org/W2151040995', 'https://openalex.org/W2151467704', 'https://openalex.org/W2153635508', 'https://openalex.org/W2156512439', 'https://openalex.org/W2156909104', 'https://openalex.org/W2160619799', 'https://openalex.org/W2161920802', 'https://openalex.org/W2162657883', 'https://openalex.org/W2162836072', 'https://openalex.org/W2164096571', 'https://openalex.org/W2319026302', 'https://openalex.org/W2320585129', 'https://openalex.org/W2408196097', 'https://openalex.org/W2485377127', 'https://openalex.org/W2489822048', 'https://openalex.org/W2491057826', 'https://openalex.org/W2561178549', 'https://openalex.org/W2563370810', 'https://openalex.org/W2567465089', 'https://openalex.org/W2787523326', 'https://openalex.org/W2797563284', 'https://openalex.org/W2797583072', 'https://openalex.org/W2798766386', 'https://openalex.org/W2799049890', 'https://openalex.org/W2799135259', 'https://openalex.org/W3012317737', 'https://openalex.org/W3023786531', 'https://openalex.org/W3193477162', 'https://openalex.org/W4206419526', 'https://openalex.org/W4237171445', 'https://openalex.org/W4238078688', 'https://openalex.org/W4238284510', 'https://openalex.org/W4254560829', 'https://openalex.org/W4285719527', 'https://openalex.org/W4298876635', 'https://openalex.org/W4388297464', 'https://openalex.org/W4396738453', 'https://openalex.org/W6601080436', 'https://openalex.org/W6630106447', 'https://openalex.org/W6630130609', 'https://openalex.org/W6631042565', 'https://openalex.org/W6631784618', 'https://openalex.org/W6633685256', 'https://openalex.org/W6633773484', 'https://openalex.org/W6634442568', 'https://openalex.org/W6636118231', 'https://openalex.org/W6641163509', 'https://openalex.org/W6669838086', 'https://openalex.org/W6674059991', 'https://openalex.org/W6678851513', 'https://openalex.org/W6678861937', 'https://openalex.org/W6680216138', 'https://openalex.org/W6680532697', 'https://openalex.org/W6680783158', 'https://openalex.org/W6722643664', 'https://openalex.org/W6750230808', 'https://openalex.org/W7071374342']"
https://openalex.org/W2147152072,Indexing by latent semantic analysis,1990,12703,26,"['https://openalex.org/W1602667807', 'https://openalex.org/W1956559956', 'https://openalex.org/W1964262399', 'https://openalex.org/W1965061793', 'https://openalex.org/W1984565341', 'https://openalex.org/W1988337648', 'https://openalex.org/W1991631392', 'https://openalex.org/W2000215628', 'https://openalex.org/W2019911971', 'https://openalex.org/W2022059930', 'https://openalex.org/W2024683548', 'https://openalex.org/W2041565863', 'https://openalex.org/W2043343585', 'https://openalex.org/W2052989395', 'https://openalex.org/W2072371179', 'https://openalex.org/W2096411881', 'https://openalex.org/W2104115112', 'https://openalex.org/W2107668593', 'https://openalex.org/W2107827038', 'https://openalex.org/W2114804204', 'https://openalex.org/W2121739212', 'https://openalex.org/W2151561903', 'https://openalex.org/W2158495995', 'https://openalex.org/W2764595897', 'https://openalex.org/W3012395598', 'https://openalex.org/W4285719527']"
https://openalex.org/W4247053599,Fast and accurate long-read alignment with Burrows–Wheeler transform,2010,12699,23,"['https://openalex.org/W1972770363', 'https://openalex.org/W2015292449', 'https://openalex.org/W2055666215', 'https://openalex.org/W2072193858', 'https://openalex.org/W2097862362', 'https://openalex.org/W2103441770', 'https://openalex.org/W2108234281', 'https://openalex.org/W2112113834', 'https://openalex.org/W2124985265', 'https://openalex.org/W2128591967', 'https://openalex.org/W2128964206', 'https://openalex.org/W2129713651', 'https://openalex.org/W2132341951', 'https://openalex.org/W2139760555', 'https://openalex.org/W2142619120', 'https://openalex.org/W2143124024', 'https://openalex.org/W2153527981', 'https://openalex.org/W2158714788', 'https://openalex.org/W2168303240', 'https://openalex.org/W4293196852', 'https://openalex.org/W6683030939', 'https://openalex.org/W6683504902', 'https://openalex.org/W6842402754']"
https://openalex.org/W1991623719,A Paradigm for Developing Better Measures of Marketing Constructs,1979,12682,19,"['https://openalex.org/W1535723299', 'https://openalex.org/W1972557675', 'https://openalex.org/W1978917301', 'https://openalex.org/W1991648321', 'https://openalex.org/W2000166448', 'https://openalex.org/W2005031498', 'https://openalex.org/W2024509488', 'https://openalex.org/W2036986263', 'https://openalex.org/W2050193676', 'https://openalex.org/W2056930330', 'https://openalex.org/W2159306398', 'https://openalex.org/W2317060924', 'https://openalex.org/W2323322979', 'https://openalex.org/W2324246853', 'https://openalex.org/W2326092900', 'https://openalex.org/W2335491027', 'https://openalex.org/W2900650222', 'https://openalex.org/W4244134295', 'https://openalex.org/W4285719527']"
https://openalex.org/W2013083986,Improved methods for building protein models in electron density maps and the location of errors in these models,1991,12652,1,['https://openalex.org/W2058518141']
https://openalex.org/W4230637740,Structural Equation Models with Unobservable Variables and Measurement Error: Algebra and Statistics,1981,12650,25,"['https://openalex.org/W587200296', 'https://openalex.org/W1499012572', 'https://openalex.org/W1967304040', 'https://openalex.org/W1967639603', 'https://openalex.org/W1985348627', 'https://openalex.org/W2002429615', 'https://openalex.org/W2004291923', 'https://openalex.org/W2011058027', 'https://openalex.org/W2022368870', 'https://openalex.org/W2022631179', 'https://openalex.org/W2025839854', 'https://openalex.org/W2036829052', 'https://openalex.org/W2079636494', 'https://openalex.org/W2138925280', 'https://openalex.org/W2325893227', 'https://openalex.org/W2334078103', 'https://openalex.org/W2498491482', 'https://openalex.org/W4231260545', 'https://openalex.org/W4235678817', 'https://openalex.org/W4238228883', 'https://openalex.org/W4238306122', 'https://openalex.org/W4242863195', 'https://openalex.org/W4246382741', 'https://openalex.org/W4252985483', 'https://openalex.org/W4255153580']"
https://openalex.org/W2067718414,The ORCA program system,2011,12649,24,"['https://openalex.org/W1963818903', 'https://openalex.org/W1964514063', 'https://openalex.org/W1975680050', 'https://openalex.org/W1981119401', 'https://openalex.org/W1982595935', 'https://openalex.org/W1997036033', 'https://openalex.org/W2000413343', 'https://openalex.org/W2009638987', 'https://openalex.org/W2012866556', 'https://openalex.org/W2021783113', 'https://openalex.org/W2034690089', 'https://openalex.org/W2039293281', 'https://openalex.org/W2039862840', 'https://openalex.org/W2043289049', 'https://openalex.org/W2045294290', 'https://openalex.org/W2046010505', 'https://openalex.org/W2046679184', 'https://openalex.org/W2065025351', 'https://openalex.org/W2066057880', 'https://openalex.org/W2080469122', 'https://openalex.org/W2083354755', 'https://openalex.org/W2087864238', 'https://openalex.org/W2091148489', 'https://openalex.org/W2323218728']"
https://openalex.org/W1854214752,The PageRank Citation Ranking : Bringing Order to the Web,1999,12647,0,[]
https://openalex.org/W3017143921,Pattern classification and scene analysis,1973,12645,0,[]
https://openalex.org/W1533861849,Understanding the difficulty of training deep feedforward neural networks,2010,12636,17,"['https://openalex.org/W85575376', 'https://openalex.org/W1498436455', 'https://openalex.org/W1529808766', 'https://openalex.org/W1994197834', 'https://openalex.org/W2025768430', 'https://openalex.org/W2072128103', 'https://openalex.org/W2102324552', 'https://openalex.org/W2107878631', 'https://openalex.org/W2110798204', 'https://openalex.org/W2112796928', 'https://openalex.org/W2117130368', 'https://openalex.org/W2117499988', 'https://openalex.org/W2131462252', 'https://openalex.org/W2136922672', 'https://openalex.org/W2140833774', 'https://openalex.org/W2159291644', 'https://openalex.org/W2172174689']"
https://openalex.org/W1545460766,A primer on partial least squares structural equation modeling (PLS-SEM),2014,12631,0,[]
https://openalex.org/W2107396783,Consensus Problems in Networks of Agents With Switching Topology and Time-Delays,2004,12616,50,"['https://openalex.org/W50965381', 'https://openalex.org/W247697463', 'https://openalex.org/W391578156', 'https://openalex.org/W1483882723', 'https://openalex.org/W1515707356', 'https://openalex.org/W1542519172', 'https://openalex.org/W1557522337', 'https://openalex.org/W1587744656', 'https://openalex.org/W1778911478', 'https://openalex.org/W1864806140', 'https://openalex.org/W1888172398', 'https://openalex.org/W1967400268', 'https://openalex.org/W1988442902', 'https://openalex.org/W1993964461', 'https://openalex.org/W2005610185', 'https://openalex.org/W2007403280', 'https://openalex.org/W2009619786', 'https://openalex.org/W2015410655', 'https://openalex.org/W2060203271', 'https://openalex.org/W2066165676', 'https://openalex.org/W2067461601', 'https://openalex.org/W2074796812', 'https://openalex.org/W2099076776', 'https://openalex.org/W2103966928', 'https://openalex.org/W2106129306', 'https://openalex.org/W2107940287', 'https://openalex.org/W2116154790', 'https://openalex.org/W2117148399', 'https://openalex.org/W2125397232', 'https://openalex.org/W2133754447', 'https://openalex.org/W2142325999', 'https://openalex.org/W2144267444', 'https://openalex.org/W2146890818', 'https://openalex.org/W2147928602', 'https://openalex.org/W2150312211', 'https://openalex.org/W2152998404', 'https://openalex.org/W2161474043', 'https://openalex.org/W2164727176', 'https://openalex.org/W2165744313', 'https://openalex.org/W2169593613', 'https://openalex.org/W2319624714', 'https://openalex.org/W2325440561', 'https://openalex.org/W2610857016', 'https://openalex.org/W2611515161', 'https://openalex.org/W2798588639', 'https://openalex.org/W2950133469', 'https://openalex.org/W3106753174', 'https://openalex.org/W3108418035', 'https://openalex.org/W4234406933', 'https://openalex.org/W4238591275']"
https://openalex.org/W1978890358,Palladium-Catalyzed Cross-Coupling Reactions of Organoboron Compounds,1995,12612,17,"['https://openalex.org/W256459363', 'https://openalex.org/W280137907', 'https://openalex.org/W389183201', 'https://openalex.org/W580352588', 'https://openalex.org/W613702083', 'https://openalex.org/W1555203236', 'https://openalex.org/W1580863239', 'https://openalex.org/W1605828942', 'https://openalex.org/W2034745057', 'https://openalex.org/W2941061745', 'https://openalex.org/W4205186383', 'https://openalex.org/W4234843481', 'https://openalex.org/W4240199368', 'https://openalex.org/W4250589974', 'https://openalex.org/W4254329005', 'https://openalex.org/W4301499215', 'https://openalex.org/W4391432965']"
https://openalex.org/W2143485490,Prodigal: prokaryotic gene recognition and translation initiation site identification,2010,12605,19,"['https://openalex.org/W1572335652', 'https://openalex.org/W1873623553', 'https://openalex.org/W1984791554', 'https://openalex.org/W1989825955', 'https://openalex.org/W2018962053', 'https://openalex.org/W2034829167', 'https://openalex.org/W2053150867', 'https://openalex.org/W2055043387', 'https://openalex.org/W2055109879', 'https://openalex.org/W2056149675', 'https://openalex.org/W2056653303', 'https://openalex.org/W2073578638', 'https://openalex.org/W2092078386', 'https://openalex.org/W2105199251', 'https://openalex.org/W2126193532', 'https://openalex.org/W2160053034', 'https://openalex.org/W2170488656', 'https://openalex.org/W2171942267', 'https://openalex.org/W4212865600']"
https://openalex.org/W2129288307,A New Two-Constant Equation of State,1976,12603,0,[]
https://openalex.org/W2096885696,A safe operating space for humanity,2009,12566,48,"['https://openalex.org/W646000820', 'https://openalex.org/W1513198557', 'https://openalex.org/W1520428197', 'https://openalex.org/W1601736244', 'https://openalex.org/W1602790731', 'https://openalex.org/W1608178911', 'https://openalex.org/W1815538600', 'https://openalex.org/W1951817746', 'https://openalex.org/W1965367737', 'https://openalex.org/W1967901188', 'https://openalex.org/W1980260660', 'https://openalex.org/W1988284229', 'https://openalex.org/W2004445927', 'https://openalex.org/W2005307596', 'https://openalex.org/W2008875043', 'https://openalex.org/W2012205146', 'https://openalex.org/W2018459257', 'https://openalex.org/W2019721683', 'https://openalex.org/W2045791326', 'https://openalex.org/W2052347316', 'https://openalex.org/W2062013853', 'https://openalex.org/W2073141004', 'https://openalex.org/W2084530896', 'https://openalex.org/W2089185634', 'https://openalex.org/W2090352177', 'https://openalex.org/W2098000995', 'https://openalex.org/W2102200338', 'https://openalex.org/W2103948957', 'https://openalex.org/W2104251706', 'https://openalex.org/W2105291362', 'https://openalex.org/W2111710434', 'https://openalex.org/W2111894001', 'https://openalex.org/W2141846515', 'https://openalex.org/W2142289369', 'https://openalex.org/W2150186950', 'https://openalex.org/W2153820558', 'https://openalex.org/W2161480748', 'https://openalex.org/W2165603404', 'https://openalex.org/W2174670974', 'https://openalex.org/W2270484326', 'https://openalex.org/W2274815048', 'https://openalex.org/W2318477088', 'https://openalex.org/W2320732820', 'https://openalex.org/W2321250938', 'https://openalex.org/W2800005800', 'https://openalex.org/W2907110490', 'https://openalex.org/W2953347398', 'https://openalex.org/W4388252848']"
https://openalex.org/W2035839217,STRUCTURE HARVESTER: a website and program for visualizing STRUCTURE output and implementing the Evanno method,2011,12557,12,"['https://openalex.org/W1931057623', 'https://openalex.org/W1953052599', 'https://openalex.org/W2060891246', 'https://openalex.org/W2098126593', 'https://openalex.org/W2120962599', 'https://openalex.org/W2121512231', 'https://openalex.org/W2124020140', 'https://openalex.org/W2125092464', 'https://openalex.org/W2154441241', 'https://openalex.org/W2158489424', 'https://openalex.org/W2161339576', 'https://openalex.org/W2168695316']"
